MemberId,Type,Name,Signature,StartLine,EndLine,LineCount,Modifiers,ReturnType,Parameters
"Method|CreateModUpdateProgressReporter(string,IProgress<ModUpdateProgress>?)|L8827",Method,CreateModUpdateProgressReporter,"CreateModUpdateProgressReporter(string,IProgress<ModUpdateProgress>?)",8827,8837,11,private,IProgress<ModUpdateProgress>,"string modDisplayName, IProgress<ModUpdateProgress>? additionalProgress = null"
"Method|OpenModFolderButton_OnClick(object,RoutedEventArgs)|L8839",Method,OpenModFolderButton_OnClick,"OpenModFolderButton_OnClick(object,RoutedEventArgs)",8839,8842,4,private,void,"object sender, RoutedEventArgs e"
"Method|OpenConfigFolderButton_OnClick(object,RoutedEventArgs)|L8844",Method,OpenConfigFolderButton_OnClick,"OpenConfigFolderButton_OnClick(object,RoutedEventArgs)",8844,8847,4,private,void,"object sender, RoutedEventArgs e"
"Method|OpenLogsFolderButton_OnClick(object,RoutedEventArgs)|L8849",Method,OpenLogsFolderButton_OnClick,"OpenLogsFolderButton_OnClick(object,RoutedEventArgs)",8849,8852,4,private,void,"object sender, RoutedEventArgs e"
"Method|OpenFolder(string?,string)|L8854",Method,OpenFolder,"OpenFolder(string?,string)",8854,8887,34,private static,void,"string? path, string description"
Method|OpenFolderWithShell(string)|L8889,Method,OpenFolderWithShell,OpenFolderWithShell(string),8889,8908,20,private static,void,string path
"Method|TryGetManagedModPath(ModListItemViewModel,out string,out string?)|L8910",Method,TryGetManagedModPath,"TryGetManagedModPath(ModListItemViewModel,out string,out string?)",8910,8948,39,private,bool,"ModListItemViewModel mod, out string fullPath, out string? errorMessage"
"Method|TryGetDependencyInstallTargetPath(string,ModReleaseInfo,out string,out string?)|L8950",Method,TryGetDependencyInstallTargetPath,"TryGetDependencyInstallTargetPath(string,ModReleaseInfo,out string,out string?)",8950,8989,40,private,bool,"string modId, ModReleaseInfo release, out string fullPath, out string? errorMessage"
"Method|TryGetInstallTargetPath(ModListItemViewModel,ModReleaseInfo,out string,out string?)|L8991",Method,TryGetInstallTargetPath,"TryGetInstallTargetPath(ModListItemViewModel,ModReleaseInfo,out string,out string?)",8991,9030,40,private,bool,"ModListItemViewModel mod, ModReleaseInfo release, out string fullPath, out string? errorMessage"
"Method|TryGetUpdateTargetPath(ModListItemViewModel,ModReleaseInfo,string,out string,out string?)|L9032",Method,TryGetUpdateTargetPath,"TryGetUpdateTargetPath(ModListItemViewModel,ModReleaseInfo,string,out string,out string?)",9032,9077,46,private,bool,"ModListItemViewModel mod, ModReleaseInfo release, string existingPath, out string fullPath, out string? errorMessage"
Method|IsPathWithinManagedMods(string)|L9079,Method,IsPathWithinManagedMods,IsPathWithinManagedMods(string),9079,9086,8,private,bool,string fullPath
"Method|IsPathUnderDirectory(string,string?)|L9088",Method,IsPathUnderDirectory,"IsPathUnderDirectory(string,string?)",9088,9112,25,private static,bool,"string path, string? directory"
"Method|IsSameDirectory(string?,string?)|L9114",Method,IsSameDirectory,"IsSameDirectory(string?,string?)",9114,9129,16,private static,bool,"string? first, string? second"
"Method|SanitizeFileName(string?,string)|L9131",Method,SanitizeFileName,"SanitizeFileName(string?,string)",9131,9141,11,private static,string,"string? fileName, string fallback"
Method|EnsureUniqueFilePath(string)|L9143,Method,EnsureUniqueFilePath,EnsureUniqueFilePath(string),9143,9162,20,private static,string,string path
"Method|TryEnsureManagedModTargetIsSafe(string,out string?)|L9164",Method,TryEnsureManagedModTargetIsSafe,"TryEnsureManagedModTargetIsSafe(string,out string?)",9164,9207,44,private,bool,"string fullPath, out string? errorMessage"
"Method|TrySaveSnapshot(string,string,string,string,string,Func<string?>?,Action<string>?,string,bool,bool,IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>?,Action<SerializablePreset>?)|L9209",Method,TrySaveSnapshot,"TrySaveSnapshot(string,string,string,string,string,Func<string?>?,Action<string>?,string,bool,bool,IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>?,Action<SerializablePreset>?)",9209,9288,80,private,bool,"string directory, string title, string filter, string folderWarningMessage, string fallbackName, Func<string?>? suggestedNameProvider, Action<string>? onSuccess, string failureContext, bool includeModVersions, bool exclusive, IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>? includedConfigurations = null, Action<SerializablePreset>? configureSerializable = null"
"Method|BuildSerializablePreset(string,bool,bool,IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>?,string?)|L9290",Method,BuildSerializablePreset,"BuildSerializablePreset(string,bool,bool,IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>?,string?)",9290,9353,64,private,SerializablePreset,"string entryName, bool includeModVersions, bool exclusive, IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>? includedConfigurations = null, string? gameVersion = null"
Method|ResolveGameVersion(string?)|L9355,Method,ResolveGameVersion,ResolveGameVersion(string?),9355,9361,7,private,string?,string? requestedVersion
"Method|BuildSerializableConfigList(IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>?)|L9363",Method,BuildSerializableConfigList,"BuildSerializableConfigList(IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>?)",9363,9411,49,private static,SerializableConfigList?,"IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>? includedConfigurations"
"Method|SavePresetMenuItem_OnClick(object,RoutedEventArgs)|L9417",Method,SavePresetMenuItem_OnClick,"SavePresetMenuItem_OnClick(object,RoutedEventArgs)",9417,9435,19,private,void,"object sender, RoutedEventArgs e"
Method|TrySaveModlist()|L9437,Method,TrySaveModlist,TrySaveModlist(),9437,9440,4,private,bool,
"Method|TrySaveModlist(Func<string?>?,out string?)|L9442",Method,TrySaveModlist,"TrySaveModlist(Func<string?>?,out string?)",9442,9540,99,private,bool,"Func<string?>? suggestedNameProvider, out string? savedFilePath"
"Method|TrySaveAutomaticModlist(string,out string,out string)|L9542",Method,TrySaveAutomaticModlist,"TrySaveAutomaticModlist(string,out string,out string)",9542,9580,39,private,bool,"string requestedName, out string savedName, out string filePath"
Method|PromptModlistLoadMode()|L9582,Method,PromptModlistLoadMode,PromptModlistLoadMode(),9582,9616,35,private,ModlistLoadMode?,
Method|GetModlistLoadOptions(ModlistLoadMode)|L9618,Method,GetModlistLoadOptions,GetModlistLoadOptions(ModlistLoadMode),9618,9623,6,private,PresetLoadOptions,ModlistLoadMode mode
Method|EnsureModlistBackupBeforeLoad()|L9625,Method,EnsureModlistBackupBeforeLoad,EnsureModlistBackupBeforeLoad(),9625,9664,40,private,bool,
"Method|TryBuildCurrentModlistJson(string,string?,string?,string,IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>?,string?,out string)|L9666",Method,TryBuildCurrentModlistJson,"TryBuildCurrentModlistJson(string,string?,string?,string,IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>?,string?,out string)",9666,9694,29,private,bool,"string modlistName, string? description, string? version, string uploader, IReadOnlyDictionary<string, IReadOnlyList<ModConfigurationSnapshot>>? includedConfigurations, string? gameVersion, out string json"
